gene	color	max_enrichment_bins
RAB1A	#ddeaf7	2.052554480064381
RAB22A	#eaf3fb	1.5257984490483094
RAB27B	#d3e4f3	2.44846592154579
RAB2B	#e0ecf8	1.9316251965092346
RAB30	#f5f9fe	1.1113749134500286
RAB32	#e3eef8	1.814288097751288
RAB33B	#caddf0	2.8650510743386928
RAB34	#d6e6f4	2.339556553944405
RAB39B	#edf4fc	1.4277604158787258
RAB3C	#eaf2fb	1.5322470711281277
RAB3GAP2	#f4f9fe	1.1432332785533248
RAB43	#edf4fc	1.4241506905839894
RAB44	#bcd7eb	3.2553829540338617
RAB4A	#f0f6fd	1.2939315644168055
RAB6A	#e2edf8	1.8723070401067765
RAB6B	#deebf7	2.0081405506824854
RAB6C	#add0e6	3.625333688824683
RABEPK	#e5eff9	1.7455316334542126
RACGAP1	#dfebf7	1.9902952655713022
RAD17	#d9e7f5	2.2357110741865096
RAD54L	#e7f1fa	1.645912640267704
RAET1E	#d1e2f3	2.56021834203603
RAG2	#f7fbff	1.0269880610986692
RALB	#eaf2fb	1.5324960427093015
RALGDS	#f2f7fd	1.2370048148894204
RAMP2	#d2e3f3	2.503747950632163
RANBP1	#d9e7f5	2.243885620300988
RANBP17	#e5eff9	1.7349332823115302
RANBP3L	#e4eff9	1.7533100710846798
RANGRF	#e6f0f9	1.6906744220540073
RAP1GAP	#f2f8fd	1.1968800696409865
RAP1GAP2	#e7f1fa	1.6275685899814725
RAPGEF3	#ddeaf7	2.060969259867709
RAPGEFL1	#f3f8fe	1.171398583457929
RAPH1	#eaf3fb	1.5244760964602813
RARB	#b8d5ea	3.3471122026516187
RARRES3	#f5fafe	1.0898531646158933
RARS	#d1e2f3	2.5450194490025115
RASA2	#f5f9fe	1.1076034316726853
RASD1	#edf4fc	1.4205849231483763
RASGEF1A	#d6e5f4	2.3442892907037725
RASGEF1B	#eef5fc	1.3802314528960955
RASGRF1	#dae8f6	2.175937972699422
RASGRP3	#f5fafe	1.073066780516298
RASL10B	#f7fbff	1.0194598900851821
RASL11A	#f2f7fd	1.2206221026169297
RASL11B	#f5fafe	1.0888355564369068
RASL12	#deebf7	2.0168291702771453
RASSF2	#c7dbef	2.973372435630041
RASSF4	#edf4fc	1.4112821649497027
RASSF5	#f2f7fd	1.2444890672116293
RASSF7	#e7f0fa	1.672116932154236
RASSF8	#f7fbff	1.0219959031200077
RAVER1	#f5fafe	1.070750029649183
RAX	#f2f8fd	1.2001805266804437
RB1CC1	#105ba4	7.674222129624876
RBM12	#e7f0fa	1.6568206957268221
RBM12B	#e9f2fa	1.5880583825980332
RBM14	#dfebf7	1.9783087278018294
RBM15	#f6faff	1.050504959608526
RBM20	#e7f0fa	1.6802482040306614
RBM41	#e2edf8	1.8701395212300043
RBM42	#cfe1f2	2.644527370925748
RBM5	#dae8f6	2.1837766371549168
RBMXL1	#edf4fc	1.429675867587883
RBMXL2	#e8f1fa	1.6079727600079101
RBMY1B	#e6f0f9	1.6975232381744263
RBP4	#dae8f6	2.163400312205226
RBP5	#c6dbef	3.005155748771538
RCC2	#f6faff	1.0417612173500874
RCE1	#f2f8fd	1.2029268046051427
RCHY1	#e5eff9	1.731660462777496
RCN2	#e4eff9	1.7526821490557123
RCN3	#deebf7	2.0215484363935188
RCOR1	#c3daee	3.0793867424005
RCOR3	#f0f6fd	1.2951789702067895
RCVRN	#f7fbff	1.0018306999659916
RDH10	#ddeaf7	2.044948479640055
RDH14	#edf4fc	1.4151829047591864
RDH5	#f2f8fd	1.201486864118573
RDM1	#eff6fc	1.3247262554106225
RECK	#f7fbff	1.007439042237748
RECQL	#dfecf7	1.9528050435243418
RECQL5	#f5f9fe	1.121959225384754
REEP6	#eaf3fb	1.528982383282996
REG1B	#e4eff9	1.7504075761977425
RELN	#eaf3fb	1.5040604672657083
RELT	#e6f0f9	1.7057997762201231
REM1	#eef5fc	1.3722227993816862
REN	#deebf7	2.0022617945121843
REPIN1	#ecf4fb	1.4640416591630885
RER1	#f3f8fe	1.1807584504628201
RERE	#d9e7f5	2.2345946489896944
RET	#eaf3fb	1.5160312484531369
RETNLB	#dfebf7	1.9898238815097264
RFESD	#f6faff	1.037841042636865
RFK	#f5f9fe	1.121920700677082
RFNG	#d0e2f2	2.588133605195037
RFPL2	#eaf3fb	1.5217635681428565
RFPL4B	#eef5fc	1.3576790919802457
RFXAP	#f2f7fd	1.2237750001271555
RGAG4	#deebf7	2.0196536925098645
RGCC	#edf4fc	1.4313932552762365
RGL1	#d3e3f3	2.48647292426604
RGMB	#e2edf8	1.8628707379637608
RGPD3	#a4cce3	3.8554638159171657
RGS12	#b0d2e7	3.5553964284293538
RGS13	#f6faff	1.0407840165668139
RGS16	#cfe1f2	2.6430129043095545
RGS18	#e2edf8	1.8446763022200707
RGS20	#f5fafe	1.086863017706586
RGS4	#e8f1fa	1.5971865218979486
RGS6	#dae8f6	2.170240349238209
RGS7BP	#eef5fc	1.3498646214828411
RGS9	#f5fafe	1.064617178134199
RGSL1	#eef5fc	1.3498455027883167
RHBDD1	#e9f2fa	1.5791821504132018
RHBDF2	#d9e7f5	2.227380247495084
RHBDL3	#e0ecf8	1.9270507932534782
RHCG	#f2f8fd	1.2159285975768719
RHNO1	#bed8ec	3.2065985352548494
RHO	#cee0f2	2.6805744111212717
RHOA	#caddf0	2.845786066961164
RHOBTB2	#e7f1fa	1.6307849386999624
RHOT2	#c1d9ed	3.129505833863299
RHPN2	#d0e1f2	2.600174840720038
RIC1	#f4f9fe	1.126916201066771
RIMS4	#f5f9fe	1.115533829480488
RIN3	#dfecf7	1.9641724078223615
RIOK1	#d0e2f2	2.5697213175584044
RIOK2	#d5e5f4	2.3842497945675336
RIOK3	#f6faff	1.0346029507800256
RIT1	#eff6fc	1.3262998281565461
RITA1	#ecf4fb	1.4463543856057783
RLF	#f6faff	1.0411310804887515
RLN1	#dfecf7	1.9377341364948935
RLN2	#f6faff	1.048572428956539
RMDN1	#cddff1	2.725453275585817
RMDN3	#e4eff9	1.7810321354718284
RMND5B	#f1f7fd	1.273404168952642
RNASE10	#dfebf7	1.9883875889765843
RNASE12	#b9d6ea	3.326875976357119
RNASE13	#ccdff1	2.775630030452919
RNASE3	#edf4fc	1.4076667122914523
RNASE6	#f2f7fd	1.2359893633581254
RNASE7	#edf4fc	1.4191354189957233
RNASE9	#d0e2f2	2.5657677533860745
RNF103	#ddeaf7	2.05456587081544
RNF113A	#c9ddf0	2.8908937750535713
RNF113B	#edf4fc	1.4171260894652098
RNF126	#e5eff9	1.741949180248132
RNF13	#ebf3fb	1.489810354330397
RNF130	#e3eef8	1.8259419987098038
RNF139	#ddeaf7	2.0403150837358326
RNF144A	#e3eef9	1.7860245291260044
RNF149	#e4eff9	1.771406547545634
RNF169	#e5eff9	1.7483871912129954
RNF17	#ecf4fb	1.4489178883134457
RNF185	#f6faff	1.0528475511662467
RNF186	#f6faff	1.056332484542369
RNF187	#ebf3fb	1.4970300269865753
RNF2	#dce9f6	2.111282346125483
RNF212B	#ecf4fb	1.4394853066352842
RNF214	#f5fafe	1.062876557899901
RNF222	#f4f9fe	1.1418129825031549
RNF24	#f1f7fd	1.2657432397702504
RNF25	#e9f2fa	1.5881824820074024
RNF6	#ebf3fb	1.4990572742122645
RNF7	#e3eef8	1.813427574381219
RNFT1	#bfd8ed	3.1752416999487445
RNMTL1	#f7fbff	1.02095661334531
RNPC3	#f6faff	1.0590853603321873
ROM1	#f2f8fd	1.1953545899069675
ROPN1B	#ebf3fb	1.4719386552076439
RORC	#d4e4f4	2.4128481818378784
RPA2	#e6f0f9	1.7183345548854285
RPE65	#eef5fc	1.382982310358776
RPEL1	#cee0f2	2.68670773747116
RPGR	#f5fafe	1.082615099598862
RPH3A	#f5f9fe	1.1093930951514313
RPL19	#cddff1	2.7189530234226496
RPL26	#a9cfe5	3.725024634562284
RPL35A	#d9e8f5	2.1926837120115588
RPL36A	#f5fafe	1.0768497577877985
RPL39L	#e6f0f9	1.7070285735351158
RPP25	#e7f1fa	1.645727505634547
RPP25L	#cfe1f2	2.6379877066819346
RPRD1A	#bfd8ed	3.1650324700604164
RPS19BP1	#cde0f1	2.6883122061336695
RPS27A	#87bddc	4.4584041894613256
RPS27L	#e9f2fa	1.5768398127243888
RPS28	#d2e3f3	2.527954434270657
RPS6KA3	#e6f0f9	1.7167703126130878
RPS6KB2	#dceaf6	2.0869615137131103
RPS6KC1	#91c3de	4.270900713153237
RRBP1	#f5f9fe	1.1055974983875965
RS1	#e4eff9	1.759523365004621
RSAD2	#e8f1fa	1.618972290562105
RSG1	#cbdef1	2.796272449466948
RSPH1	#c8dcf0	2.9204081771857977
RSPH10B2	#c7dbef	2.9882182455008297
RSRC1	#d0e2f2	2.5642922810049287
RSRP1	#eaf3fb	1.5151485497136195
RTBDN	#e7f0fa	1.6772342909564202
RTKN	#d7e6f5	2.3119193486868195
RTN4R	#c4daee	3.031264003961727
RTP1	#e7f0fa	1.6620598784044764
RTP2	#deebf7	2.031211882023341
RTP5	#d1e2f3	2.5394798802396856
RUNDC3A	#d0e1f2	2.621223222854474
RUNX1	#eef5fc	1.3550749922615237
RUNX1T1	#f2f8fd	1.1958446189102172
RUSC1-AS1	#f5fafe	1.0902324087113995
RXFP1	#d3e4f3	2.4652201852049425
RXFP2	#e3eef8	1.8159285254694686
RXFP3	#f5fafe	1.063871056735416
RXRG	#e2edf8	1.8688582436301555
S100A11	#f2f8fd	1.1928807125971377
S100A12	#f7fbff	1.0156419074418739
S100A13	#f1f7fd	1.2631753918063404
S100A14	#f3f8fe	1.1703332549020067
S100A8	#d3e4f3	2.4425272922987635
S1PR2	#e7f1fa	1.6505561334112058
S1PR3	#d7e6f5	2.300388536311952
SAE1	#c7dcef	2.956562439869584
SAG	#dceaf6	2.0847920909418582
SALL1	#edf4fc	1.4067836616535192
SAMD10	#e3eef8	1.8166724125851417
SAMD15	#d3e4f3	2.4596668546630465
SAMD7	#e8f1fa	1.6135030101759202
SAMD8	#dbe9f6	2.150846440031268
SAP130	#f5fafe	1.0715262009880948
SARS	#e6f0f9	1.7089679868627037
SASS6	#c7dcef	2.937600360607601
SBF1	#d9e7f5	2.22319949957469
SBF2	#d6e6f4	2.3269384851262336
SBK3	#f3f8fe	1.1567525962510958
SBSPON	#dfecf7	1.9526613045397738
SC5D	#f5fafe	1.082471104224006
SCAF4	#d3e4f3	2.4621766448129874
SCAI	#dfecf7	1.9597447877482017
SCAND1	#dfecf7	1.9686995228597581
SCAPER	#e3eef9	1.8110823861293595
SCARF1	#dfebf7	1.9701648376891292
SCG2	#d5e5f4	2.3935471321344126
SCGB1D1	#e3eef9	1.7824494319015654
SCGB1D2	#eaf3fb	1.5136492135915913
SCGB2B2	#eaf3fb	1.5003481743398264
SCGN	#e9f2fa	1.5876033707436064
SCLT1	#e2edf8	1.874102393058489
SCLY	#f5f9fe	1.1117225492982628
SCMH1	#e2edf8	1.8720183505629142
SCML4	#eef5fc	1.3898465199316408
SCN10A	#e3eef8	1.8267546011869484
SCN11A	#e6f0f9	1.690419697317807
SCN1A	#d0e1f2	2.6099744425421707
SCN2A	#f6faff	1.0351678878799766
SCN3A	#d9e7f5	2.238352666104504
SCN5A	#b3d3e8	3.470503210257859
SCN9A	#f6faff	1.0609081550693567
